procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129091120 127788 421956    0    0     0   712 3855 12273  1  0 96  3  0
 0  2      0 129091360 127836 422072    0    0     0   700 3754 11010  0  0 96  3  0
 0  1      0 129091352 127860 422196    0    0     0   712 3773 11777  0  0 96  3  0
 0  1      0 129090944 127892 422360    0    0     0   656 3797 10770  0  0 96  3  0
 0  1      0 129091872 127924 422496    0    0     0   676 3671 11230  0  0 96  3  0
 0  1      0 129091288 127988 422596    0    0     0   760 3917 12062  0  0 96  3  0
 0  1      0 129091544 128012 422756    0    0     0   744 3747 11344  0  0 96  3  0
 0  1      0 129091800 128056 422892    0    0     0   684 3859 10745  0  0 96  3  0
 0  1      0 129091360 128088 422976    0    0     0   676 3640 11204  0  0 97  3  0
 0  1      0 129090752 128112 423176    0    0     0   768 3868 12059  0  0 96  3  0
 0  1      0 129090128 128116 423324    0    0     0   672 3712 10778  0  0 96  3  0
 0  1      0 129089856 128164 423464    0    0     0   692 3773 12198  0  0 96  3  0
 0  1      0 129088912 128196 423608    0    0     0   696 3631 11607  0  0 96  3  0
 1  2      0 129088536 128224 423772    0    0     0   800 3945 11966  0  0 97  3  0
 0  1      0 129087792 128244 423968    0    0     0   680 3919 12378  0  0 97  3  0
 0  1      0 129087320 128300 424104    0    0     0   720 3784 11701  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129087424 128336 424204    0    0     0   696 3588 10901  0  0 97  3  0
 0  1      0 129086992 128388 424272    0    0     0   728 4184 12526  0  0 96  3  0
 0  1      0 129086384 128412 424316    0    0     0   680 3711 11306  0  0 97  3  0
 1  1      0 129086176 128440 424560    0    0     4  1788 3864 11487  0  0 97  3  0
 2  2      0 129086272 128452 424640    0    0     0   684 3769 11429  0  0 97  3  0
 0  1      0 129085888 128488 424912    0    0     0   688 4022 11590  0  0 96  3  0
 0  2      0 129085232 128508 425052    0    0     0   716 3678 11211  0  0 97  3  0
 0  1      0 129085248 128524 425164    0    0     0   668 3708 11273  0  0 96  3  0
 0  1      0 129084304 128532 425228    0    0     0   648 3615 11078  0  0 96  3  0
 0  1      0 129084816 128544 425376    0    0     0   728 3807 11341  0  0 97  3  0
 0  1      0 129084680 128592 425524    0    0     0   724 3682 11439  0  0 96  3  0
 0  1      0 129084352 128624 425652    0    0     0   728 3874 12056  0  0 96  3  0
 0  1      0 129083888 128652 425732    0    0     0   732 3820 11518  0  0 96  3  0
 0  1      0 129083840 128688 425924    0    0     0   684 3789 11364  0  0 97  3  0
 1  0      0 129083600 128708 426036    0    0     0   688 3612 11196  0  0 97  3  0
 1  1      0 129083920 128724 426264    0    0     0   684 3851 11934  0  0 96  3  0
 0  1      0 129084168 128744 426304    0    0     0   768 3720 11393  0  0 97  3  0
 0  2      0 129084176 128756 426548    0    0     0   640 3638 10643  0  0 97  3  0
 0  2      0 129083032 128768 426832    0    0     0   700 3643 11291  0  0 97  3  0
 0  1      0 129083008 128784 427016    0    0     0   716 3796 11891  0  0 97  3  0
 0  2      0 129082496 128804 427192    0    0     0   788 3654 11596  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129082000 128832 427288    0    0     0   648 3725 11157  0  0 97  3  0
 0  1      0 129081432 128880 427428    0    0     0   680 3740 11670  0  0 96  3  0
 0  1      0 129080640 128924 427636    0    0     0   704 3721 11916  0  0 96  3  0
 0  1      0 129080272 128932 427764    0    0     0   692 3585 10589  0  0 97  3  0
 0  2      0 129079392 128956 427908    0    0     0   704 3776 11349  0  0 97  3  0
 0  2      0 129080480 128976 428116    0    0     0   680 3626 11344  0  0 97  3  0
 0  1      0 129080344 128996 428144    0    0     0   672 3700 11713  0  0 96  3  0
 0  1      0 129081112 129012 428224    0    0     0   768 3684 11792  0  0 96  3  0
 0  1      0 129080936 129044 428396    0    0     0   700 3957 12474  0  0 96  3  0
 0  1      0 129081312 129092 428484    0    0     0   696 3731 11594  0  0 96  3  0
 0  1      0 129081264 129120 428664    0    0     0   768 3748 11828  0  0 96  3  0
 0  1      0 129080888 129188 428816    0    0     0   736 3969 12619  0  0 96  3  0
 0  2      0 129081136 129240 428964    0    0     0   680 3642 10639  0  0 96  3  0
 2  2      0 129080992 129268 429068    0    0     0   660 3708 11520  0  0 97  3  0
 0  1      0 129081384 129284 429212    0    0     0   692 3946 11910  0  0 96  3  0
 0  1      0 129081728 129308 429340    0    0     0   752 3863 11359  0  0 96  3  0
 0  2      0 129081728 129340 429460    0    0     0   660 3619 10695  0  0 97  3  0
 0  1      0 129081728 129392 429608    0    0     0   644 3628 11135  0  0 97  3  0
 0  1      0 129080552 129428 429592    0    0     0   668 3808 11357  0  0 97  3  0
 1  1      0 129080320 129460 429752    0    0     0   732 3794 11476  0  0 97  3  0
 0  1      0 129080384 129484 429824    0    0     0   700 3977 11595  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  1      0 129080640 129496 429808    0    0     0   776 3753 11533  0  0 96  3  0
 1  1      0 129080384 129516 430064    0    0     0   724 3784 11770  0  0 96  3  0
 0  1      0 129080368 129552 430172    0    0     0   752 3766 12376  1  0 96  3  0
 0  1      0 129080176 129588 430384    0    0     0   728 3803 11384  0  0 96  3  0
 0  1      0 129078848 129624 430456    0    0     0   684 3737 10730  0  0 97  3  0
 0  1      0 129078960 129652 430512    0    0     0   700 3644 11642  0  0 97  3  0
 1  1      0 129079184 129708 430564    0    0     0   724 3828 12281  0  0 96  3  0
 0  1      0 129078400 129732 430744    0    0     0   744 3730 11874  0  0 97  3  0
 0  1      0 129077840 129768 430740    0    0     0   620 3687 10809  0  0 97  3  0
 0  1      0 129078368 129816 430772    0    0     0   708 3777 12027  0  0 97  3  0
 0  1      0 129078960 129828 430924    0    0     0   780 3751 11500  0  0 96  3  0
 0  1      0 129077960 129848 431044    0    0     0   716 3923 12056  0  0 97  3  0
 0  1      0 129078840 129860 431216    0    0     0   592 3571 10296  0  0 97  3  0
 0  1      0 129078624 129896 431344    0    0     0   688 3638 11271  0  0 97  3  0
 0  1      0 129078952 129920 431488    0    0     0   764 3875 12107  0  0 96  3  0
 0  1      0 129079456 129936 431556    0    0     0   616 3626 10573  0  0 97  3  0
 1  1      0 129078832 129964 431672    0    0     0   724 3747 11528  0  0 96  3  0
 0  1      0 129078824 129972 431700    0    0     0   680 3669 11638  0  0 96  3  0
 2  1      0 129078856 129984 431784    0    0     0   724 3827 12331  0  0 96  3  0
 0  1      0 129078608 130004 431908    0    0     0   660 3636 11625  0  0 97  3  0
 0  1      0 129078816 130028 432140    0    0     0   684 3764 11694  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129077984 130060 432272    0    0     0   828 3892 12662  0  0 96  3  0
 0  1      0 129078136 130096 432320    0    0     0   716 3760 11770  0  0 97  3  0
 0  1      0 129077280 130112 432364    0    0     0   672 3641 11505  0  0 97  3  0
 0  1      0 129077504 130136 432540    0    0     0   636 3721 11482  0  0 96  3  0
 0  1      0 129077360 130168 432684    0    0     0   772 3817 12609  0  0 97  3  0
 0  1      0 129077768 130188 432832    0    0     0   776 3852 12016  0  0 96  3  0
 0  1      0 129077656 130220 432960    0    0     0   672 3699 12165  0  0 97  3  0
 1  1      0 129077728 130264 433104    0    0     0   660 3779 11033  0  0 96  3  0
 0  2      0 129078136 130264 433284    0    0     0   780 3788 12497  0  0 97  3  0
 0  1      0 129078000 130264 433408    0    0     0   732 3814 12351  0  0 97  3  0
 0  1      0 129077512 130292 433552    0    0     0   768 3798 12679  0  0 97  3  0
 0  1      0 129077376 130336 433780    0    0     0   616 3839 11156  0  0 97  3  0
 1  1      0 129076904 130368 433844    0    0     0   716 3666 11680  0  0 97  3  0
 0  1      0 129077656 130388 434072    0    0     0   728 3779 12328  0  0 97  3  0
 0  1      0 129077808 130412 434008    0    0     0   732 3824 11707  1  0 96  3  0
 0  1      0 129078608 130432 434100    0    0     0   684 3602 11452  0  0 97  3  0
 1  2      0 129076864 130460 434288    0    0     0   752 3692 11808  0  0 96  3  0
 3  1      0 129076768 130480 434408    0    0     0   788 3757 12168  0  0 96  3  0
 0  2      0 129075872 130520 434568    0    0     0   772 3890 11818  0  0 96  3  0
 0  1      0 129075760 130560 434704    0    0     0  1736 3890 11692  0  0 97  3  0
 0  1      0 129075536 130652 434816    0    0     0   732 3835 11763  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129075072 130672 434756    0    0     0  1688 3989 11053  0  0 96  3  0
 0  1      0 129074480 130688 435012    0    0     0   708 3797 12366  0  0 96  3  0
 0  1      0 129074032 130712 435132    0    0     0   732 3715 11512  0  0 97  3  0
 1  1      0 129073184 130724 435264    0    0     0   812 3740 11789  0  0 96  3  0
 0  2      0 129073344 130764 435300    0    0     0   720 3775 11516  0  0 97  3  0
 0  1      0 129073376 130800 435452    0    0     0   752 3799 12428  0  0 97  3  0
 0  1      0 129073280 130808 435516    0    0     0   736 3716 11733  0  0 97  3  0
 0  1      0 129073240 130832 435700    0    0     0   728 3792 12485  0  0 96  3  0
 0  2      0 129073392 130864 435776    0    0     0   684 6271 10927  0  0 96  3  0
 0  1      0 129072192 130876 436060    0    0     0   708 4130 11528  0  0 97  3  0
 1  1      0 129071232 130892 436264    0    0     0   716 3984 11693  0  0 96  3  0
 0  1      0 129070640 130904 436464    0    0     0   676 3832 11964  0  0 97  3  0
 0  2      0 129070912 130936 436644    0    0     0   712 3650 10635  0  0 96  3  0
 0  1      0 129070368 130980 436840    0    0     0   732 3753 12013  0  0 97  3  0
 0  2      0 129069792 131020 436908    0    0     0   784 3876 11558  0  0 97  3  0
 0  1      0 129069984 131040 436884    0    0     0   584 3498 10933  0  0 97  3  0
 0  1      0 129069008 131060 436824    0    0     0   696 3693 10768  0  0 97  3  0
 0  1      0 129068464 131092 437448    0    0     0   684 3742 11986  0  0 96  3  0
 0  1      0 129068240 131120 437688    0    0     0   752 3806 11665  0  0 97  3  0
 0  1      0 129067752 131176 437764    0    0     0   652 3615 10937  0  0 97  3  0
 0  1      0 129067328 131208 438056    0    0     0   704 3849 11652  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  2      0 129067616 131236 438172    0    0     0   716 3843 11687  0  0 97  3  0
 0  2      0 129067488 131248 438184    0    0     0   684 3733 11410  0  0 97  3  0
 1  1      0 129066080 131272 438728    0    0     0  1780 3845 12156  1  0 96  3  0
 0  1      0 129064944 131300 438836    0    0     0   696 3758 10631  0  0 96  3  0
 0  1      0 129063792 131336 438968    0    0     0  1776 3933 11764  0  0 97  3  0
 0  1      0 129063504 131336 439112    0    0     0   660 3704 11318  0  0 97  3  0
 0  2      0 129064008 131340 439240    0    0     0   728 3731 11457  0  0 97  3  0
 0  1      0 129063672 131372 439520    0    0     0   636 3987 11569  0  0 96  3  0
 2  1      0 129063024 131420 439580    0    0     0   648 3713 11247  0  0 97  3  0
 0  1      0 129063080 131436 439872    0    0     0  1692 3811 10871  0  0 97  3  0
 0  1      0 129062792 131472 440028    0    0     0   756 3968 12191  0  0 96  3  0
 0  1      0 129062944 131500 440152    0    0     0   688 3758 11320  0  0 97  3  0
 0  2      0 129062208 131520 440224    0    0     0   644 3667 10671  0  0 97  3  0
 0  2      0 129062024 131544 440348    0    0     0   752 3725 11271  0  0 97  3  0
 0  1      0 129062288 131564 440460    0    0     0   708 3879 12012  0  0 97  3  0
 0  1      0 129061808 131620 440744    0    0     0   760 3820 11351  0  0 97  3  0
 0  1      0 129061480 131640 440860    0    0     0   664 3687 11262  0  0 97  3  0
 0  1      0 129061584 131668 441008    0    0     0   708 3863 11447  0  0 96  3  0
 0  1      0 129061392 131680 441072    0    0     0   732 3654 11199  0  0 97  3  0
 0  2      0 129061752 131692 441112    0    0     0   764 3831 11521  0  0 96  3  0
 0  1      0 129061888 131740 441244    0    0     0   656 3705 11311  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129061280 131784 441484    0    0     0   700 4001 11390  0  0 96  3  0
 0  1      0 129061376 131816 441644    0    0     0   748 3974 11983  0  0 96  3  0
10  1      0 129061272 131820 441812    0    0     0   748 3723 11242  0  0 97  3  0
 0  1      0 129060512 131864 441992    0    0     0   672 3787 10891  0  0 97  3  0
 0  2      0 129060288 131872 442220    0    0     0   720 3695 11297  0  0 97  3  0
 0  1      0 129059536 131896 442308    0    0     0   724 3747 11985  0  0 96  3  0
 1  1      0 129058544 131924 442300    0    0     0  1800 3880 11721  0  0 97  3  0
 0  1      0 129059376 131972 442628    0    0     0   760 3800 11502  0  0 97  3  0
 0  2      0 129059264 131996 442748    0    0     0   632 3602 10497  0  0 97  3  0
 0  1      0 129058912 132024 442884    0    0     0   748 3782 11917  0  0 97  3  0
 0  1      0 129058832 132084 442972    0    0     0   816 4002 12217  0  0 96  3  0
 0  1      0 129058416 132100 443076    0    0     0   656 3656 11318  0  0 97  3  0
 0  2      0 129058608 132120 443084    0    0     0   680 3690 10665  0  0 97  3  0
 0  2      0 129058960 132148 443224    0    0     0   720 3694 11361  0  0 97  3  0
 0  1      0 129059344 132164 443336    0    0     0   740 3961 12069  0  0 96  3  0
 0  1      0 129059296 132204 443556    0    0     0   652 3681 11296  0  0 97  3  0
 0  1      0 129059184 132232 443692    0    0     0   688 3689 11267  0  0 96  3  0
 0  1      0 129058560 132248 443932    0    0     0   752 3805 11415  0  0 97  3  0
 0  1      0 129057936 132280 444008    0    0     0   728 3739 11181  0  0 96  3  0
 0  1      0 129057792 132300 444240    0    0     0   688 3684 11438  0  0 96  3  0
 0  1      0 129057656 132312 444388    0    0     0   672 3758 11292  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129057840 132364 444384    0    0     0   676 3605 11255  0  0 97  3  0
 0  1      0 129057760 132380 444596    0    0     0   752 3894 11790  0  0 97  3  0
 0  1      0 129057760 132416 444684    0    0     0   716 3711 11254  0  0 96  3  0
 0  1      0 129057776 132452 444792    0    0     0   672 3852 11359  0  0 96  3  0
 0  1      0 129056640 132472 444924    0    0     0   700 3630 11215  0  0 97  3  0
 0  1      0 129055936 132516 444992    0    0     0   752 3844 12274  0  0 96  3  0
 0  1      0 129056640 132556 445224    0    0     0   700 3820 11833  0  0 97  3  0
 0  1      0 129056280 132576 445304    0    0     0   752 3762 11664  0  0 97  3  0
 0  1      0 129056336 132584 445492    0    0     0   672 3574 11629  0  0 97  3  0
 0  2      0 129055960 132628 445704    0    0     0   748 3726 11730  0  0 97  3  0
 0  1      0 129056368 132648 445960    0    0     0   760 3873 12570  0  0 96  3  0
14  1      0 129056352 132660 446024    0    0     0  1712 3718 10944  0  0 97  3  0
 0  1      0 129056688 132672 446272    0    0     0   744 3618 11661  0  0 97  3  0
 0  2      0 129056528 132708 446424    0    0     0   772 3870 11542  0  0 97  3  0
 0  2      0 129055504 132736 446456    0    0     0   788 3793 12170  0  0 96  3  0
 0  1      0 129055504 132768 446736    0    0     0   628 3699 10952  0  0 97  3  0
 0  1      0 129055488 132804 446952    0    0     0   740 3814 11992  0  0 96  3  0
 0  1      0 129055600 132824 447160    0    0     0   728 3831 11475  0  0 97  3  0
 0  1      0 129056080 132840 447324    0    0     0   764 3722 11572  0  0 96  3  0
 0  1      0 129055824 132860 447380    0    0     0   716 3741 11847  0  0 97  3  0
 0  1      0 129055304 132888 447656    0    0     0   716 3798 11533  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129055576 132900 447680    0    0     0   696 3897 11769  0  0 97  3  0
 0  1      0 129055840 132936 447896    0    0     0   708 3723 11382  0  0 97  3  0
 0  1      0 129055704 132968 448016    0    0     0   668 3709 11185  0  0 97  3  0
 0  1      0 129055904 133004 448212    0    0     0   720 3865 11645  0  0 96  3  0
 0  1      0 129055880 133016 448452    0    0     0   684 3672 11527  0  0 96  3  0
 0  1      0 129056000 133076 448568    0    0     0   736 3771 12057  0  0 97  3  0
 0  1      0 129055600 133132 448756    0    0     0   676 3811 11407  0  0 97  3  0
 0  1      0 129055552 133164 448948    0    0     0   704 3681 11408  0  0 97  3  0
 0  2      0 129055440 133208 449064    0    0     0   748 3700 11458  0  0 97  3  0
 0  1      0 129054912 133228 449116    0    0     0   696 3832 12030  0  0 96  3  0
 0  1      0 129054816 133244 449068    0    0     0   612 3737 10553  1  0 96  3  0
 0  2      0 129054512 133268 449288    0    0     0   684 3640 11285  1  0 96  3  0
 0  1      0 129054736 133296 449260    0    0     0   708 3737 11819  0  0 96  3  0
 0  1      0 129055008 133308 449432    0    0     0   648 3844 11349  0  0 96  3  0
19  1      0 129055168 133344 449440    0    0     0   804 3849 11818  0  0 97  3  0
 0  1      0 129055280 133368 449772    0    0     0   696 3743 11614  0  0 96  3  0
 0  1      0 129054184 133400 450036    0    0     0   784 3838 12179  0  0 97  3  0
 0  1      0 129054224 133420 450160    0    0     0   656 3584 10521  0  0 97  3  0
 0  1      0 129054512 133424 450292    0    0     0   824 3848 12079  0  0 97  3  0
 0  1      0 129053968 133440 450500    0    0     0   660 3658 11220  0  0 97  3  0
 0  2      0 129053168 133456 450572    0    0     0   720 3906 11542  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129053248 133484 450812    0    0     0   664 3697 11262  0  0 96  3  0
 0  1      0 129053600 133496 450816    0    0     0   728 3759 11793  0  0 96  3  0
 0  1      0 129053104 133512 451084    0    0     0   684 3802 10775  0  0 97  3  0
 0  1      0 129053160 133556 451328    0    0     0   776 3840 12695  0  0 96  3  0
 1  1      0 129052528 133580 451472    0    0     0   732 3914 11465  0  0 96  3  0
 0  1      0 129052464 133620 451504    0    0     0   696 3640 11203  0  0 96  3  0
 1  1      0 129052424 133648 451568    0    0     0   676 3805 11509  0  0 97  3  0
 0  1      0 129051672 133664 451976    0    0     0   768 3690 12567  0  0 97  3  0
 0  1      0 129051504 133692 452160    0    0     0   732 3855 11872  0  0 97  3  0
 0  2      0 129050832 133716 452276    0    0     0   632 3617 10928  0  0 96  3  0
 6  1      0 129051632 133744 452384    0    0     0   704 3755 11729  0  0 97  3  0
 0  2      0 129050816 133764 452528    0    0     0   776 3683 11989  0  0 96  3  0
 0  1      0 129050512 133792 452756    0    0     0   768 3885 12355  0  0 96  3  0
 0  1      0 129050640 133816 452940    0    0     0   688 3750 11729  0  0 97  3  0
 1  1      0 129050128 133868 452976    0    0     0   744 3702 11699  0  0 97  3  0
 0  1      0 129049440 133896 453316    0    0     0   704 3615 11559  0  0 97  3  0
 0  1      0 129049720 133916 453456    0    0     0   784 3823 11962  0  0 97  3  0
 0  1      0 129049920 133956 453640    0    0     0   716 3596 11679  0  0 97  3  0
 0  1      0 129049856 134008 453844    0    0     0   640 3641 11413  0  0 97  3  0
 0  2      0 129049952 134040 454020    0    0     0   712 3665 11675  0  0 96  3  0
 0  1      0 129048384 134056 454136    0    0     0   728 3928 12509  0  0 96  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129048032 134080 454328    0    0     0   740 3693 12336  0  0 96  3  0
 0  1      0 129047784 134092 454448    0    0     0   660 3593 10867  0  0 97  3  0
 0  2      0 129047904 134120 454580    0    0     0   760 3864 11888  0  0 96  3  0
 0  1      0 129047984 134156 454752    0    0     0   672 3878 12202  0  0 96  3  0
 0  1      0 129047728 134184 454828    0    0     0   744 3655 11700  0  0 97  3  0
 1  1      0 129046888 134204 455216    0    0     0   620 3587 10762  0  0 97  3  0
 0  1      0 129047152 134228 455316    0    0     0   760 3743 12405  0  0 96  3  0
 0  1      0 129047792 134260 455524    0    0     0   744 3774 11901  0  0 97  3  0
 0  1      0 129047664 134300 455628    0    0     0   708 3679 11959  0  0 97  3  0
 0  1      0 129047552 134324 455800    0    0     0   640 3841 11275  0  0 96  3  0
 0  1      0 129048112 134364 455988    0    0     0   692 3574 11637  0  0 96  3  0
 0  1      0 129047840 134392 456040    0    0     0   724 3808 11890  0  0 97  3  0
 0  1      0 129047152 134424 456356    0    0     0   628 3592 11536  0  0 97  3  0
 0  1      0 129047072 134440 456568    0    0     0   740 3961 12455  1  0 96  3  0
 0  1      0 129047456 134468 456680    0    0     0   676 3542 11606  0  0 97  3  0
 0  2      0 129048016 134512 456800    0    0     0   740 3814 11940  0  0 97  3  0
 0  1      0 129047680 134536 456884    0    0     0   688 3760 11606  0  0 96  3  0
 0  1      0 129047416 134552 457004    0    0     0   672 3719 11586  0  0 96  3  0
 0  1      0 129047296 134584 457128    0    0     0   676 3561 11594  0  0 97  3  0
 0  1      0 129046736 134608 457108    0    0     0   772 3923 12771  0  0 96  3  0
 0  1      0 129046976 134624 457248    0    0     0   784 3703 12536  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 129046960 134632 457320    0    0     0   748 3732 12468  0  0 96  3  0
 0  1      0 129047664 134632 457484    0    0     0   648 3598 11471  0  0 97  3  0
 0  1      0 129046736 134660 457616    0    0     0   788 3968 12642  0  0 96  3  0
 0  1      0 129047296 134688 457788    0    0     0   728 3635 11737  0  0 97  3  0
 0  2      0 129046808 134740 457932    0    0     0   784 3814 12213  0  0 97  3  0
 0  2      0 129045968 134756 458016    0    0     0   664 3647 11347  0  0 97  3  0
 0  1      0 129045952 134780 458212    0    0     0   768 3859 11995  0  0 96  3  0
 1  1      0 129045768 134788 458244    0    0     0   700 3638 11541  0  0 97  3  0
 0  1      0 129045792 134796 458508    0    0     0   748 3819 12469  0  0 96  3  0
 0  1      0 129045344 134804 458620    0    0     0   684 3690 11058  0  0 96  3  0
 0  1      0 129045520 134820 458644    0    0     0   740 3756 11687  0  0 96  3  0
 0  1      0 129045296 134828 458856    0    0     0   776 3738 12389  1  0 96  3  0
 0  1      0 129045304 134832 459024    0    0     0   724 3812 11661  0  0 96  3  0
 0  1      0 129045456 134860 459164    0    0     0   736 3625 11926  0  0 97  3  0
 3  0      0 129044512 134880 459360    0    0     0   768 3889 12526  0  0 96  3  0
 0  1      0 129044240 134896 459624    0    0     0   724 3652 12331  0  0 96  3  0
 0  1      0 129043776 134920 459684    0    0     0   724 3844 11753  0  0 97  3  0
 0  1      0 129043104 134940 459836    0    0     0   724 3677 12350  0  0 97  3  0
 0  1      0 129042160 134952 459968    0    0     0   676 3746 11187  0  0 97  3  0
 0  1      0 129042544 134952 460144    0    0     0   772 3829 11862  0  0 97  3  0
 0  1      0 129043104 134964 460244    0    0     0   800 3759 12036  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129043424 134992 460460    0    0     0   708 3593 11605  0  0 97  3  0
 1  2      0 129042736 135024 460604    0    0     0   684 3903 11797  0  0 97  3  0
 0  1      0 129042448 135028 460648    0    0     0   672 4086 12325  0  0 97  3  0
 0  1      0 129042240 135044 460872    0    0     0   756 4035 11868  0  0 96  3  0
 0  1      0 129042320 135052 460908    0    0     0   752 3977 12207  0  0 97  3  0
 0  1      0 129042384 135060 461168    0    0     0  1780 4028 12079  0  0 97  3  0
 0  1      0 129041616 135076 461296    0    0     0   752 3882 12446  0  0 96  3  0
 0  1      0 129041920 135100 461336    0    0     0   736 4029 11848  0  0 96  3  0
 0  1      0 129040384 135116 461556    0    0     0   696 3814 12108  0  0 96  3  0
 0  1      0 129040760 135144 461608    0    0     0   752 4060 11460  0  0 97  3  0
 0  1      0 129040760 135156 461664    0    0     0   724 3829 11470  0  0 96  3  0
 0  1      0 129040096 135164 461828    0    0     0   752 3896 11994  0  0 97  3  0
 0  1      0 129039848 135176 461948    0    0     0   696 3932 11340  0  0 96  3  0
 0  1      0 129040288 135184 462012    0    0     0   644 3862 10576  0  0 97  3  0
 0  1      0 129040560 135196 462132    0    0     0   716 3960 12096  0  0 96  3  0
 0  1      0 129040848 135224 462120    0    0     0   768 3940 11460  0  0 97  3  0
 0  1      0 129040832 135248 462140    0    0     0   720 3736 11461  0  0 97  3  0
 1  1      0 129040688 135260 462428    0    0     0   656 3748 11147  0  0 96  3  0
 0  1      0 129040496 135272 462636    0    0     0  1812 3812 11708  0  0 97  3  0
 0  1      0 129040496 135284 462680    0    0     0   796 4004 12434  0  0 96  3  0
 0  2      0 129040864 135300 462848    0    0     0   764 3646 11817  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129040040 135304 463064    0    0     0   724 3853 11680  1  0 96  3  0
 1  2      0 129039008 135352 463152    0    0     0   788 3834 12548  0  0 97  3  0
 0  1      0 129039176 135368 463252    0    0     0   732 3727 12351  1  0 96  3  0
 0  1      0 129040064 135380 463432    0    0     0   652 3590 11508  0  0 97  3  0
 0  1      0 129039568 135396 463564    0    0     0   684 3802 11782  0  0 97  3  0
 0  1      0 129039824 135428 463672    0    0     0   776 3832 12657  1  0 96  3  0
 0  1      0 129039616 135440 463872    0    0     0   712 3783 11782  0  0 97  3  0
 0  1      0 129039992 135452 463972    0    0     0   692 3603 11557  0  0 97  3  0
 0  1      0 129040016 135460 464160    0    0     0   664 3824 11781  0  0 96  3  0
 0  1      0 129039768 135472 464252    0    0     0   716 3591 11605  0  0 97  3  0
 0  1      0 129039712 135476 464396    0    0     0   732 3729 12353  0  0 96  3  0
 1  1      0 129039344 135504 464476    0    0     0   672 3584 10938  0  0 96  3  0
 0  1      0 129037888 135524 464652    0    0     0   732 3958 12501  0  0 96  3  0
 0  1      0 129037800 135560 464800    0    0     0  1796 3753 12096  0  0 97  3  0
 0  2      0 129037184 135592 464944    0    0     0   776 3813 11850  0  0 97  3  0
 0  2      0 129036960 135636 465024    0    0     0   716 3719 11694  0  0 96  3  0
 0  1      0 129036480 135636 465036    0    0     0  1632 3684 11072  0  0 97  3  0
 0  1      0 129035424 135644 465240    0    0     0   716 3588 11657  0  0 97  3  0
 0  1      0 129035824 135660 465308    0    0     0   772 3809 12412  1  0 96  3  0
 1  1      0 129034208 135664 465440    0    0     0   684 3807 11753  0  0 96  3  0
 0  1      0 129033752 135676 465540    0    0     0   600 3759 10940  0  0 97  3  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  2      0 129032776 135684 465628    0    0     0   724 3871 11619  0  0 97  3  0
 0  1      0 129031520 135700 465796    0    0     0   748 4343 12426  0  0 97  3  0
 0  1      0 129031040 135708 465960    0    0     0   736 4066 11720  0  0 96  3  0
