procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129303976  11384 293484    0    0     0     0 11875 1443603 33 13 55  0  0
20  0      0 129303312  11384 293512    0    0     0     0 12501 1450196 33 13 54  0  0
20  0      0 129304032  11384 293528    0    0     0     0 11871 1460403 33 13 55  0  0
18  0      0 129304560  11384 293528    0    0     0    20 11537 1445957 32 13 54  0  0
16  0      0 129304784  11392 293536    0    0     0    12 12063 1439015 33 13 55  0  0
17  0      0 129303208  11392 293524    0    0     0     0 11981 1443233 33 13 55  0  0
16  0      0 129303432  11392 293524    0    0     0     0 10885 1450267 33 12 55  0  0
18  0      0 129303120  11392 293488    0    0     0     0 10872 1467882 32 13 54  0  0
18  0      0 129302496  11392 293472    0    0     0    20 13327 1440336 32 14 54  0  0
17  0      0 129302496  11400 293512    0    0     0    28 21102 1436959 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129303056  11400 293432    0    0     0     0 55258 1458179 33 13 55  0  0
16  0      0 129303536  11400 293464    0    0     0     0 13584 1439222 33 13 55  0  0
18  0      0 129303520  11400 293468    0    0     0     0 12274 1439069 33 12 55  0  0
19  0      0 129303120  11400 293392    0    0     0     0 10697 1459776 33 13 55  0  0
18  0      0 129302864  11408 293392    0    0     0    56 11261 1463181 33 13 54  0  0
18  0      0 129302224  11408 293384    0    0     0     0 11931 1441798 33 12 55  0  0
21  0      0 129302496  11408 293388    0    0     0     0 13864 1458892 33 12 55  0  0
20  0      0 129303016  11408 293388    0    0     0     0 10663 1485878 32 13 54  0  0
19  0      0 129303336  11408 293308    0    0     0     0 11458 1471276 33 13 54  0  0
17  0      0 129303952  11416 293300    0    0     0    36 11382 1460147 33 13 55  0  0
19  0      0 129303816  11416 293304    0    0     0     0 11218 1467127 33 13 54  0  0
20  0      0 129302816  11416 293304    0    0     0     0 12005 1457432 33 13 55  0  0
19  0      0 129302944  11416 293304    0    0     0     0 9964 1434733 33 12 55  0  0
22  0      0 129302864  11416 293272    0    0     0     0 11231 1426068 33 13 55  0  0
17  0      0 129302728  11424 293264    0    0     0    12 10920 1446885 33 12 54  0  0
19  0      0 129303248  11424 293284    0    0     0    12 13913 1461174 33 13 55  0  0
21  0      0 129303104  11424 293304    0    0     0     0 11330 1457932 33 12 55  0  0
20  0      0 129303584  11424 293336    0    0     0     0 10788 1445630 32 13 55  0  0
18  0      0 129302432  11424 293372    0    0     0     0 10165 1473996 33 12 54  0  0
18  0      0 129302272  11432 293388    0    0     0    24 10709 1466664 33 13 54  0  0
18  0      0 129302568  11432 293388    0    0     0    20 10525 1482606 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129303048  11432 293388    0    0     0     0 9925 1465613 33 13 55  0  0
17  0      0 129303288  11432 293400    0    0     0     0 11198 1447458 32 13 55  0  0
23  0      0 129303520  11432 293408    0    0     0     0 10662 1463763 33 13 54  0  0
16  0      0 129303760  11440 293400    0    0     0    32 11012 1481907 33 13 54  0  0
19  0      0 129303392  11440 293416    0    0     0     0 11445 1469585 33 13 55  0  0
17  0      0 129304248  11440 293420    0    0     0    24 11796 1447650 32 14 54  0  0
20  0      0 129304984  11440 293420    0    0     0     0 11327 1451620 33 13 55  0  0
19  0      0 129305032  11440 293396    0    0     0     0 10861 1456926 33 13 54  0  0
18  0      0 129304928  11448 293392    0    0     0    24 11751 1476742 33 13 54  0  0
18  0      0 129305936  11448 293376    0    0     0     0 11675 1473331 33 13 54  0  0
20  0      0 129306304  11448 293392    0    0     0    20 10953 1463105 33 12 54  0  0
21  0      0 129306512  11448 293424    0    0     0     0 11349 1452021 32 13 54  0  0
16  0      0 129307144  11448 293404    0    0     0     0 10475 1474902 33 13 55  0  0
21  0      0 129307408  11456 293408    0    0     0    12 10317 1490243 32 14 54  0  0
16  0      0 129307152  11456 293428    0    0     0     0 11419 1450010 33 13 55  0  0
20  0      0 129307168  11456 293412    0    0     0     0 11163 1459090 33 13 55  0  0
19  0      0 129308248  11456 293436    0    0     0    16 11067 1455531 33 13 54  0  0
19  0      0 129307760  11456 293436    0    0     0     0 10799 1457399 33 13 55  0  0
16  0      0 129306888  11464 293476    0    0     0    24 10480 1472686 32 13 54  0  0
20  0      0 129306480  11464 293488    0    0     0     0 11634 1456893 33 13 55  0  0
19  0      0 129307312  11464 293540    0    0     0     0 11154 1433821 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129307472  11464 293516    0    0     0    16 11008 1455144 32 13 55  0  0
17  0      0 129307616  11464 293500    0    0     0     0 28816 1472810 33 13 55  0  0
20  0      0 129307760  11472 293520    0    0     0    28 10121 1452705 33 13 54  0  0
18  0      0 129307896  11472 293496    0    0     0     0 11509 1458654 33 13 55  0  0
19  0      0 129308424  11472 293496    0    0     0     0 11969 1450620 33 13 55  0  0
20  0      0 129308000  11472 293504    0    0     0     0 11339 1479494 33 13 54  0  0
19  0      0 129307904  11472 293524    0    0     0    28 11604 1453776 33 13 55  0  0
22  0      0 129307776  11480 293404    0    0     0    12 10095 1460178 34 12 55  0  0
19  0      0 129308016  11480 293412    0    0     0     0 10792 1465886 33 13 54  0  0
21  0      0 129307632  11480 293428    0    0     0     0 11806 1466002 33 12 55  0  0
21  0      0 129306904  11480 293412    0    0     0     0 12488 1451300 33 13 55  0  0
18  0      0 129306920  11480 293364    0    0     0    12 11505 1472856 32 13 54  0  0
18  0      0 129306656  11488 293332    0    0     0    24 11455 1471668 32 13 54  0  0
20  0      0 129306784  11488 293348    0    0     0     0 12907 1470583 33 13 54  0  0
17  0      0 129307344  11488 293336    0    0     0     0 11763 1448841 33 13 55  0  0
21  0      0 129307440  11488 293328    0    0     0     0 11478 1447436 33 13 54  0  0
16  0      0 129306960  11488 293320    0    0     0     0 11831 1449149 33 13 54  0  0
19  0      0 129307488  11496 293280    0    0     0    40 11152 1423499 32 13 55  0  0
17  0      0 129307792  11496 293248    0    0     0     0 11239 1409211 32 13 55  0  0
18  0      0 129308032  11496 293248    0    0     0     0 11327 1445541 33 13 54  0  0
20  0      0 129307616  11496 293224    0    0     0     0 11269 1436209 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129307840  11496 293276    0    0     0     0 9924 1438784 32 13 55  0  0
16  0      0 129308088  11504 293252    0    0     0    24 10432 1414012 33 12 55  0  0
20  0      0 129307808  11504 293268    0    0     0     0 11343 1410568 32 13 55  0  0
18  0      0 129308672  11504 293284    0    0     0     0 10824 1402598 33 13 55  0  0
18  0      0 129308720  11504 293288    0    0     0     0 11239 1401154 32 13 55  0  0
20  0      0 129309984  11504 293336    0    0     0     0 12027 1421154 33 12 55  0  0
19  0      0 129310400  11512 293328    0    0     0    24 11089 1413177 33 12 55  0  0
23  0      0 129310856  11512 293344    0    0     0    24 11312 1442229 32 13 55  0  0
19  0      0 129310840  11512 293372    0    0     0     0 11923 1449676 33 13 55  0  0
18  0      0 129310512  11512 293348    0    0     0     0 11613 1424041 33 12 55  0  0
20  0      0 129309728  11512 293348    0    0     0     0 12464 1419879 33 12 55  0  0
18  0      0 129309936  11520 293332    0    0     0    12 11256 1437820 33 12 55  0  0
19  0      0 129310888  11520 293324    0    0     0    12 12469 1468324 32 13 55  0  0
18  0      0 129310256  11520 293344    0    0     0     0 10902 1471571 33 13 54  0  0
17  0      0 129310520  11520 293344    0    0     0     0 11386 1462994 33 13 55  0  0
20  0      0 129310992  11520 293384    0    0     0     0 11324 1457238 33 13 55  0  0
18  0      0 129310184  11528 293412    0    0     0    24 10680 1478713 33 12 55  0  0
18  0      0 129310528  11528 293420    0    0     0     0 10154 1490391 33 13 55  0  0
17  0      0 129310568  11528 293404    0    0     0    16 11991 1466611 33 13 54  0  0
22  0      0 129309392  11528 293444    0    0     0     0 12182 1432569 32 13 55  0  0
19  0      0 129309296  11528 293448    0    0     0     0 20120 1447821 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129309648  11536 293464    0    0     0    24 43757 1462033 32 13 55  0  0
20  0      0 129309784  11536 293452    0    0     0     0 44593 1473323 33 13 55  0  0
19  0      0 129309744  11536 293468    0    0     0    20 55123 1461513 33 13 55  0  0
21  0      0 129309664  11536 293452    0    0     0     0 10659 1460331 32 13 55  0  0
17  0      0 129310032  11536 293452    0    0     0     0 11552 1455687 32 13 55  0  0
20  0      0 129309696  11544 293396    0    0     0    28 10854 1452316 33 13 55  0  0
18  0      0 129309944  11544 293428    0    0     0     0 12331 1453330 32 13 55  0  0
18  0      0 129309552  11544 293452    0    0     0     0 11617 1442987 33 13 54  0  0
20  0      0 129308592  11544 293436    0    0     0    24 12928 1436469 33 13 55  0  0
19  0      0 129308256  11544 293388    0    0     0     0 11388 1465786 32 13 54  0  0
17  0      0 129308112  11552 293424    0    0     0    12 12139 1478139 33 13 55  0  0
20  0      0 129308704  11552 293464    0    0     0     0 10731 1476995 33 12 55  0  0
21  0      0 129309088  11552 293480    0    0     0     0 12307 1465710 33 13 55  0  0
17  0      0 129308184  11552 293520    0    0     0    16 10700 1474889 33 12 55  0  0
17  0      0 129307816  11552 293528    0    0     0     0 10935 1457277 32 13 54  0  0
21  0      0 129306856  11560 293504    0    0     0    24 10204 1473298 33 12 54  0  0
18  0      0 129306656  11560 293552    0    0     0     0 10688 1482204 32 13 54  0  0
19  0      0 129305504  11560 293556    0    0     0     0 11537 1474705 33 13 54  0  0
17  0      0 129306288  11560 293548    0    0     0     0 11783 1482342 33 13 55  0  0
17  0      0 129306416  11560 293564    0    0     0    12 11587 1467434 33 13 55  0  0
18  0      0 129305976  11568 293636    0    0     0    24 11665 1461333 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129304928  11568 293664    0    0     0     0 11238 1465616 32 13 54  0  0
16  0      0 129305328  11568 293664    0    0     0     0 11291 1457380 33 13 54  0  0
16  0      0 129304784  11568 293728    0    0     0     0 10803 1447513 33 13 55  0  0
18  0      0 129305424  11568 293744    0    0     0    24 12126 1470935 33 13 54  0  0
19  0      0 129306184  11576 293820    0    0     0    12 11018 1466016 33 12 55  0  0
18  0      0 129305888  11576 293884    0    0     0     0 11669 1468036 32 13 55  0  0
20  0      0 129306208  11576 293972    0    0     0     0 11107 1439060 33 13 54  0  0
19  0      0 129306664  11576 293988    0    0     0     0 10834 1466066 32 13 55  0  0
19  0      0 129306288  11576 293988    0    0     0     0 11823 1469441 32 13 54  0  0
19  0      0 129306272  11584 293984    0    0     0    36 11705 1467194 33 13 54  0  0
21  0      0 129305880  11584 294032    0    0     0     0 11837 1476447 33 13 55  0  0
18  0      0 129306224  11584 294040    0    0     0     0 10861 1453697 33 12 55  0  0
19  0      0 129306504  11584 294124    0    0     0     0 10266 1485768 33 13 54  0  0
19  0      0 129305704  11584 294208    0    0     0     0 11899 1463030 33 12 55  0  0
22  0      0 129305240  11592 294168    0    0     0    28 10895 1466495 33 13 54  0  0
21  0      0 129304720  11592 294168    0    0     0     0 10591 1460120 33 13 55  0  0
19  0      0 129304720  11592 294208    0    0     0     0 12020 1486228 33 13 54  0  0
18  0      0 129305096  11592 294216    0    0     0     0 11795 1479241 32 13 54  0  0
16  0      0 129304856  11592 294200    0    0     0     0 11299 1488909 33 13 55  0  0
18  0      0 129304496  11600 294184    0    0     0    24 10106 1484651 33 13 54  0  0
17  0      0 129303784  11600 294164    0    0     0    12 10792 1473657 33 12 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129304328  11600 294128    0    0     0     0 11563 1465771 33 13 55  0  0
18  0      0 129304192  11600 294128    0    0     0     0 28708 1458495 33 12 54  0  0
18  0      0 129303696  11600 294136    0    0     0     0 58050 1481891 33 13 54  0  0
20  0      0 129303776  11608 294056    0    0     0    24 55426 1460887 32 13 55  0  0
17  0      0 129303720  11608 294008    0    0     0    20 10795 1449794 33 13 55  0  0
16  0      0 129303216  11608 294008    0    0     0     0 10844 1454125 32 13 55  0  0
18  0      0 129302416  11608 293852    0    0     0     0 11068 1433383 33 12 55  0  0
16  0      0 129302336  11608 293828    0    0     0     0 11010 1443500 33 13 55  0  0
19  0      0 129302400  11616 293780    0    0     0    24 10554 1454230 33 13 54  0  0
20  0      0 129302264  11616 293748    0    0     0     0 10887 1485537 33 13 54  0  0
19  0      0 129303760  11616 293780    0    0     0    20 10250 1508673 33 13 54  0  0
19  0      0 129303368  11616 293780    0    0     0     0 10663 1489210 33 13 55  0  0
19  0      0 129303392  11616 293748    0    0     0     0 10747 1477807 33 12 55  0  0
21  0      0 129303808  11624 293740    0    0     0    24 11817 1474378 32 14 54  0  0
18  0      0 129304336  11624 293724    0    0     0     0 11263 1451502 33 13 55  0  0
20  0      0 129303584  11624 293724    0    0     0    12 12670 1451844 32 13 55  0  0
16  0      0 129303360  11624 293780    0    0     0     0 11769 1461123 33 13 54  0  0
18  0      0 129302816  11624 293812    0    0     0     0 11934 1454036 33 13 55  0  0
17  0      0 129302456  11632 293804    0    0     0    24 11710 1437372 33 13 54  0  0
19  0      0 129302504  11632 293776    0    0     0     0 12276 1465802 33 12 55  0  0
17  0      0 129302576  11632 293820    0    0     0     0 11184 1413588 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129302720  11632 293824    0    0     0    24 11249 1412569 33 12 55  0  0
18  0      0 129304184  11632 293832    0    0     0     0 11873 1409759 33 12 55  0  0
19  0      0 129304232  11640 293772    0    0     0    12 11553 1390722 33 12 55  0  0
16  0      0 129304848  11640 293764    0    0     0     0 10874 1478913 33 13 54  0  0
20  0      0 129304848  11640 293768    0    0     0     0 11654 1458347 32 14 54  0  0
17  0      0 129305240  11640 293760    0    0     0    12 11016 1454570 33 12 55  0  0
18  0      0 129305008  11640 293768    0    0     0     0 12045 1424466 32 13 55  0  0
20  0      0 129305040  11648 293792    0    0     0    24 11570 1443807 33 13 55  0  0
19  0      0 129304272  11648 293680    0    0     0     0 10497 1442845 32 13 55  0  0
19  0      0 129304192  11648 293652    0    0     0     0 11321 1486567 33 13 55  0  0
18  0      0 129304560  11648 293652    0    0     0     0 11348 1462770 33 13 55  0  0
18  0      0 129304752  11648 293640    0    0     0    16 12058 1449021 33 13 54  0  0
21  0      0 129304736  11656 293632    0    0     0    24 11714 1449873 33 13 55  0  0
16  0      0 129305136  11656 293600    0    0     0     0 11305 1466290 33 13 54  0  0
18  0      0 129305056  11656 293600    0    0     0     0 12507 1458769 33 13 54  0  0
19  0      0 129305360  11656 293612    0    0     0     0 11611 1462933 33 13 55  0  0
24  0      0 129304992  11656 293604    0    0     0    12 11640 1452009 33 13 54  0  0
17  0      0 129304592  11664 293652    0    0     0    24 10858 1444472 33 12 55  0  0
19  0      0 129305328  11664 293660    0    0     0     0 11719 1433979 33 13 55  0  0
18  0      0 129305976  11664 293664    0    0     0     0 11176 1474896 32 14 54  0  0
17  0      0 129305720  11664 293696    0    0     0     0 11439 1439575 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129305984  11664 293684    0    0     0     0 11410 1462093 33 13 55  0  0
19  0      0 129305496  11672 293696    0    0     0    44 11062 1463526 33 13 55  0  0
21  0      0 129305992  11672 293704    0    0     0     0 11447 1456484 32 13 55  0  0
18  0      0 129305616  11672 293704    0    0     0     0 31424 1453860 33 12 55  0  0
17  0      0 129306256  11672 293704    0    0     0     0 49573 1457784 32 14 54  0  0
20  0      0 129306520  11672 293712    0    0     0     0 11852 1451217 32 13 54  0  0
20  0      0 129306992  11680 293800    0    0     0    28 12037 1433320 33 12 55  0  0
18  0      0 129306360  11680 293800    0    0     0     0 10874 1411429 33 13 55  0  0
16  0      0 129306672  11680 293744    0    0     0     0 10720 1409708 33 13 55  0  0
19  0      0 129307120  11680 293708    0    0     0     0 11247 1423502 33 13 55  0  0
18  0      0 129307920  11680 293700    0    0     0     0 11058 1451734 33 13 54  0  0
20  0      0 129307088  11688 293756    0    0     0    24 10986 1442500 33 12 55  0  0
19  0      0 129307816  11688 293820    0    0     0    16 10859 1483339 33 13 54  0  0
20  0      0 129307904  11688 293868    0    0     0     0 11028 1447970 32 14 54  0  0
20  0      0 129308296  11688 293860    0    0     0     0 10340 1481466 32 13 54  0  0
18  0      0 129309040  11688 293844    0    0     0     0 10849 1477141 33 13 54  0  0
19  0      0 129309272  11696 293836    0    0     0    24 11751 1464512 33 13 54  0  0
16  0      0 129309528  11696 293896    0    0     0    12 10682 1471973 33 13 54  0  0
19  0      0 129308640  11696 294024    0    0     0     0 11213 1467017 33 13 55  0  0
18  0      0 129309168  11696 294024    0    0     0     0 11429 1460085 32 13 55  0  0
20  0      0 129309184  11696 293992    0    0     0     0 11620 1450463 32 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129309432  11704 294008    0    0     0    24 11584 1459406 33 13 54  0  0
21  0      0 129309440  11704 294008    0    0     0     0 12330 1467586 33 13 55  0  0
18  0      0 129308344  11704 293960    0    0     0    24 11956 1451744 33 13 55  0  0
19  0      0 129308312  11704 293984    0    0     0     0 11074 1435443 33 13 54  0  0
20  0      0 129307952  11704 293928    0    0     0     0 11350 1452447 33 13 55  0  0
17  0      0 129307968  11712 293920    0    0     0    12 12151 1468859 33 13 54  0  0
18  0      0 129307584  11712 293880    0    0     0     0 11288 1448792 33 13 55  0  0
18  0      0 129307696  11712 293872    0    0     0    16 10449 1464129 33 12 55  0  0
17  0      0 129307856  11712 293884    0    0     0     0 10546 1458423 33 12 55  0  0
20  0      0 129307856  11712 293836    0    0     0     0 10743 1457161 32 13 55  0  0
18  0      0 129307888  11720 293824    0    0     0    24 11613 1459230 32 13 54  0  0
19  0      0 129307656  11720 293856    0    0     0     0 11500 1460517 32 13 54  0  0
19  0      0 129307680  11720 293856    0    0     0     0 11060 1463254 33 13 55  0  0
19  0      0 129308064  11720 293880    0    0     0    12 11600 1456479 33 12 55  0  0
17  0      0 129307552  11720 293880    0    0     0     0 11272 1442281 33 12 55  0  0
19  0      0 129308344  11728 293872    0    0     0    24 10844 1437337 33 13 54  0  0
18  0      0 129308656  11728 293872    0    0     0     0 12377 1457104 33 12 55  0  0
18  0      0 129307504  11728 293864    0    0     0     0 10486 1463703 33 13 55  0  0
20  0      0 129306576  11728 293828    0    0     0    16 10314 1463213 33 12 55  0  0
19  0      0 129306320  11728 293740    0    0     0     0 10563 1473729 33 12 55  0  0
20  0      0 129305608  11736 293676    0    0     0    24 11560 1465804 33 12 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129304688  11736 293772    0    0     0     0 11271 1465102 33 13 55  0  0
21  0      0 129303904  11736 293776    0    0     0     0 10807 1471071 33 12 55  0  0
16  0      0 129303648  11736 293928    0    0     0     0 10433 1452840 32 13 55  0  0
20  0      0 129303856  11736 293984    0    0     0    16 11054 1460473 34 12 54  0  0
17  0      0 129303456  11744 294136    0    0     0    24 11935 1463969 32 13 55  0  0
17  0      0 129303496  11744 294096    0    0     0     0 16926 1474885 33 13 54  0  0
18  0      0 129303576  11744 294040    0    0     0     0 11406 1485915 33 12 55  0  0
16  0      0 129304048  11744 294128    0    0     0     0 12371 1462219 33 13 54  0  0
20  0      0 129304272  11744 294172    0    0     0    20 11183 1487940 33 13 55  0  0
18  0      0 129304144  11752 294180    0    0     0    24 10271 1491977 33 13 54  0  0
21  0      0 129304096  11752 294268    0    0     0     0 10963 1484804 33 13 55  0  0
17  0      0 129303712  11752 294260    0    0     0     0 11782 1481853 33 12 55  0  0
20  0      0 129304464  11752 294260    0    0     0     0 12012 1450602 33 13 55  0  0
20  0      0 129303312  11752 294428    0    0     0     0 11028 1456710 33 13 54  0  0
18  0      0 129303504  11760 294484    0    0     0    36 10866 1497568 33 13 55  0  0
21  0      0 129303704  11760 294492    0    0     0     0 11159 1477853 32 13 55  0  0
17  0      0 129303504  11760 294492    0    0     0     0 11501 1486039 33 13 55  0  0
16  0      0 129303456  11760 294524    0    0     0     0 11620 1470043 33 12 55  0  0
19  0      0 129303952  11760 294524    0    0     0     0 11896 1479150 32 13 54  0  0
19  0      0 129303584  11768 294516    0    0     0   100 11183 1476357 32 13 55  0  0
20  0      0 129303312  11768 294536    0    0     0     0 11256 1479910 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129304104  11768 294496    0    0     0     0 12186 1444221 32 13 54  0  0
16  0      0 129304336  11768 294400    0    0     0     0 11117 1451851 33 12 55  0  0
19  0      0 129303376  11768 294416    0    0     0     0 11297 1443760 33 13 55  0  0
22  0      0 129303584  11776 294432    0    0     0    12 11597 1454307 32 13 54  0  0
22  0      0 129304064  11776 294384    0    0     0    12 10890 1464771 32 13 55  0  0
22  0      0 129304192  11776 294384    0    0     0     0 12289 1439671 33 13 54  0  0
18  0      0 129303160  11776 294400    0    0     0     0 11780 1457753 33 13 54  0  0
23  0      0 129304336  11776 294404    0    0     0     0 11403 1444774 33 13 55  0  0
21  0      0 129304256  11784 294372    0    0     0    24 11944 1468747 33 12 55  0  0
18  0      0 129303728  11784 294408    0    0     0    16 11243 1465767 33 13 55  0  0
16  0      0 129303320  11784 294336    0    0     0     0 11453 1459286 33 13 55  0  0
22  0      0 129302824  11784 294336    0    0     0     0 10491 1457783 33 12 55  0  0
18  0      0 129303320  11784 294328    0    0     0     0 10135 1451523 32 13 55  0  0
17  0      0 129303352  11792 294288    0    0     0    24 11532 1465824 33 12 55  0  0
18  0      0 129303984  11792 294188    0    0     0     0 10849 1464319 33 12 55  0  0
18  0      0 129304320  11792 294196    0    0     0    16 10238 1477888 33 13 55  0  0
20  0      0 129304112  11792 294180    0    0     0     0 10037 1446822 34 12 55  0  0
18  0      0 129303376  11792 294172    0    0     0     0 14895 1457836 33 13 55  0  0
19  0      0 129303768  11800 294140    0    0     0    24 12619 1440233 33 12 55  0  0
18  0      0 129304416  11800 294132    0    0     0     0 12178 1461269 32 13 55  0  0
18  0      0 129303760  11800 294148    0    0     0    20 16153 1452665 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129303312  11800 294104    0    0     0     0 10658 1480682 33 13 54  0  0
18  0      0 129303424  11800 294120    0    0     0     0 10779 1461668 33 13 55  0  0
19  0      0 129304072  11808 294120    0    0     0    12 16605 1454876 33 13 54  0  0
18  0      0 129305048  11808 294140    0    0     0     0 27343 1448315 33 13 55  0  0
16  0      0 129305104  11808 294180    0    0     0     0 49967 1457870 33 13 55  0  0
18  0      0 129304728  11808 294180    0    0     0    20 57216 1484999 32 13 54  0  0
19  0      0 129303888  11808 294164    0    0     0     0 42242 1445941 32 13 54  0  0
17  0      0 129304000  11816 294148    0    0     0    28 11620 1422060 32 13 55  0  0
19  0      0 129304144  11816 294164    0    0     0     0 10645 1418493 32 13 55  0  0
20  0      0 129305264  11816 294160    0    0     0     0 11281 1430171 33 13 54  0  0
18  0      0 129305216  11816 294176    0    0     0    16 10905 1439695 33 13 54  0  0
18  0      0 129305712  11816 294176    0    0     0     0 12615 1431644 32 13 55  0  0
20  0      0 129304736  11824 294180    0    0     0    24 11509 1427173 32 13 55  0  0
17  0      0 129304720  11824 294204    0    0     0     0 11065 1448599 33 12 55  0  0
18  0      0 129305488  11824 294212    0    0     0     0 11248 1463134 32 13 54  0  0
23  0      0 129305856  11824 294212    0    0     0     0 11383 1451407 33 12 55  0  0
19  0      0 129306696  11824 294228    0    0     0    24 10923 1466534 33 13 55  0  0
20  0      0 129305936  11832 294216    0    0     0    12 12571 1477147 32 14 54  0  0
16  0      0 129305968  11832 294192    0    0     0     0 11086 1478255 33 13 55  0  0
17  0      0 129306104  11832 294192    0    0     0     0 12178 1449907 33 13 55  0  0
18  0      0 129304824  11832 294112    0    0     0     0 11961 1441099 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
22  0      0 129305648  11832 294112    0    0     0    12 11954 1462552 32 13 54  0  0
19  0      0 129305736  11840 294136    0    0     0    24 10280 1485639 33 13 54  0  0
18  0      0 129305856  11840 294144    0    0     0     0 10804 1481323 33 13 54  0  0
17  0      0 129305544  11840 294208    0    0     0     0 11140 1475167 33 13 54  0  0
21  0      0 129305792  11840 294208    0    0     0     0 11401 1456835 32 13 55  0  0
18  0      0 129304912  11840 294116    0    0     0     0 21382 1440188 33 13 54  0  0
17  0      0 129304368  11848 294164    0    0     0    40 11649 1443212 32 13 54  0  0
18  0      0 129304416  11848 294176    0    0     0     0 12164 1450876 32 13 55  0  0
20  0      0 129304464  11848 294128    0    0     0     0 11732 1443113 33 13 55  0  0
17  0      0 129305344  11848 294128    0    0     0     0 12081 1458063 33 12 55  0  0
21  0      0 129305184  11848 294136    0    0     0     0 12117 1462904 33 12 55  0  0
18  0      0 129305168  11856 294136    0    0     0    24 10329 1466031 32 13 54  0  0
23  0      0 129305352  11856 294124    0    0     0     0 12101 1456127 32 13 55  0  0
18  0      0 129305184  11856 294136    0    0     0     0 12647 1450575 33 13 54  0  0
18  0      0 129305632  11856 294144    0    0     0     0 11471 1446204 33 13 55  0  0
17  0      0 129305296  11856 294120    0    0     0     0 11864 1453703 34 12 55  0  0
18  0      0 129305712  11864 294176    0    0     0    24 12329 1462652 33 13 54  0  0
18  0      0 129306240  11864 294196    0    0     0    24 12237 1460101 33 13 54  0  0
17  0      0 129306496  11864 294240    0    0     0     0 11309 1464287 32 13 55  0  0
17  0      0 129306488  11864 294240    0    0     0     0 10526 1460965 33 13 54  0  0
19  0      0 129306064  11864 294240    0    0     0     0 10522 1475732 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 129306872  11872 294256    0    0     0    12 11000 1459645 33 13 54  0  0
20  0      0 129306368  11872 294260    0    0     0    16 10944 1471099 33 12 55  0  0
19  0      0 129305872  11872 294248    0    0     0     0 11573 1464868 32 13 55  0  0
20  0      0 129306048  11872 294320    0    0     0     0 10006 1472093 33 12 55  0  0
19  0      0 129304544  11872 294344    0    0     0     0 10235 1477979 33 13 54  0  0
17  0      0 129305472  11880 294336    0    0     0    28 29026 1455199 33 13 54  0  0
19  0      0 129305216  11880 294352    0    0     0     0 45018 1444381 33 12 55  0  0
17  0      0 129305952  11880 294360    0    0     0    20 31010 1467854 33 13 55  0  0
21  0      0 129306320  11880 294368    0    0     0     0 11369 1452145 33 13 55  0  0
