procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129479072  16296 300888    0    0     0    12 11477 1424219 33 12 55  0  0
17  0      0 129478968  16296 300984    0    0     0    40 11516 1412771 33 12 54  0  0
16  0      0 129479624  16296 300952    0    0     0     0 12829 1431615 33 12 55  0  0
20  0      0 129479504  16296 301012    0    0     0     0 11644 1435093 33 13 55  0  0
20  0      0 129478984  16296 301036    0    0     0     0 12199 1408080 34 12 55  0  0
20  0      0 129479392  16304 301008    0    0     0    12 11503 1446353 33 13 55  0  0
21  0      0 129478944  16304 300984    0    0     0    12 34360 1445601 33 12 55  0  0
18  0      0 129479520  16304 300912    0    0     0     0 51159 1459161 33 12 55  0  0
18  0      0 129479560  16304 300880    0    0     0     0 50560 1440523 33 12 55  0  0
17  0      0 129479424  16304 300816    0    0     0     0 10815 1442702 33 12 55  0  0
16  0      0 129479304  16312 300816    0    0     0    24 11562 1432753 33 12 55  0  0
17  0      0 129479272  16312 300900    0    0     0     0 12481 1420825 33 13 55  0  0
19  0      0 129479352  16312 301080    0    0     0    20 11492 1436869 33 13 54  0  0
19  0      0 129478912  16312 301152    0    0     0     0 10830 1463427 33 12 55  0  0
23  0      0 129478720  16312 301276    0    0     0     0 11213 1452703 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 129478888  16320 301236    0    0     0    28 12077 1446428 33 13 55  0  0
18  0      0 129479104  16320 301180    0    0     0     0 11340 1448199 33 12 55  0  0
21  0      0 129478608  16320 301212    0    0     0    16 11912 1448588 33 13 55  0  0
17  0      0 129478096  16320 301236    0    0     0     0 11095 1441357 33 13 54  0  0
18  0      0 129478160  16320 301332    0    0     0     0 11313 1442356 33 12 55  0  0
17  0      0 129478248  16328 301260    0    0     0    24 11467 1448145 33 13 54  0  0
17  0      0 129478328  16328 301256    0    0     0     0 12507 1424646 32 13 55  0  0
16  0      0 129478456  16328 301256    0    0     0     0 11777 1426654 33 13 55  0  0
20  0      0 129478000  16328 301244    0    0     0    24 12103 1448253 33 13 54  0  0
19  0      0 129479240  16328 301256    0    0     0     0 12230 1437941 33 13 54  0  0
16  0      0 129479376  16336 301256    0    0     0    12 11667 1441182 33 13 54  0  0
18  0      0 129478800  16336 301236    0    0     0     0 11492 1444261 33 13 55  0  0
20  0      0 129480048  16336 301244    0    0     0     0 10949 1438152 33 13 55  0  0
20  0      0 129480816  16336 301204    0    0     0    12 10929 1440423 33 13 54  0  0
18  0      0 129479464  16336 301204    0    0     0     0 10898 1441723 33 13 55  0  0
16  0      0 129479232  16344 301200    0    0     0    24 11896 1463002 33 12 55  0  0
20  0      0 129479272  16344 301196    0    0     0     0 11202 1426664 33 12 55  0  0
19  0      0 129478672  16344 301192    0    0     0     0 11326 1411915 32 13 55  0  0
18  0      0 129479080  16344 301176    0    0     0     0 12068 1443842 33 13 55  0  0
17  0      0 129478848  16348 301176    0    0     4    20 10856 1463918 33 13 55  0  0
18  0      0 129479480  16356 301184    0    0     0    32 12125 1434152 33 13 54  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129479136  16356 301168    0    0     0     0 11765 1404998 33 13 55  0  0
17  0      0 129478816  16356 301116    0    0     0     0 14653 1400050 33 12 55  0  0
18  0      0 129480160  16356 300992    0    0     0     0 11931 1404816 33 12 55  0  0
17  0      0 129479536  16356 301108    0    0     0    20 11709 1434191 33 12 55  0  0
19  0      0 129479168  16364 301092    0    0     0    24 11717 1425956 33 13 54  0  0
18  0      0 129478688  16364 301116    0    0     0     0 11317 1436691 33 12 55  0  0
18  0      0 129478776  16364 301148    0    0     0     0 12645 1435435 33 12 55  0  0
18  0      0 129478896  16364 301088    0    0     0     0 11155 1442802 33 13 55  0  0
17  0      0 129479296  16364 301088    0    0     0     0 11205 1450255 33 12 55  0  0
19  0      0 129479120  16372 301020    0    0     0    36 10791 1436586 33 12 55  0  0
21  0      0 129478952  16372 301028    0    0     0     0 10979 1433170 33 12 55  0  0
17  0      0 129479000  16372 301040    0    0     0     0 12317 1440117 33 12 55  0  0
16  0      0 129478680  16372 301140    0    0     0     0 11745 1417568 33 12 55  0  0
20  0      0 129478800  16372 301156    0    0     0     0 13139 1415746 33 12 55  0  0
19  0      0 129480072  16380 301188    0    0     0    12 43777 1442745 33 13 54  0  0
18  0      0 129479272  16380 301116    0    0     0     0 50545 1421588 33 12 55  0  0
18  0      0 129479312  16380 301104    0    0     0     0 11001 1437735 33 12 54  0  0
18  0      0 129478776  16380 301044    0    0     0     0 12198 1434520 33 13 54  0  0
20  0      0 129479248  16380 301108    0    0     0     0 12051 1444133 33 13 54  0  0
17  0      0 129479448  16388 301172    0    0     0    12 11317 1471720 33 12 54  0  0
18  0      0 129479328  16388 301188    0    0     0     0 10400 1484810 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129479344  16388 301176    0    0     0     0 11138 1457115 32 13 54  0  0
22  0      0 129479056  16388 301236    0    0     0     0 11763 1446963 33 13 55  0  0
17  0      0 129478624  16388 301300    0    0     0     0 11823 1447353 33 13 55  0  0
18  0      0 129477552  16396 301348    0    0     0    12 11228 1463889 34 12 55  0  0
18  0      0 129477952  16396 301348    0    0     0     0 11818 1458103 33 12 55  0  0
23  0      0 129477480  16396 301508    0    0     0     0 11564 1458632 33 13 55  0  0
18  0      0 129477920  16396 301436    0    0     0     0 11178 1444812 33 12 55  0  0
20  0      0 129477936  16396 301412    0    0     0     0 10328 1452688 33 12 55  0  0
18  0      0 129477808  16404 301428    0    0     0    12 10879 1477959 33 12 54  0  0
18  0      0 129478160  16404 301444    0    0     0     0 11691 1468257 33 12 55  0  0
19  0      0 129477552  16404 301420    0    0     0     0 10802 1449643 33 13 55  0  0
18  0      0 129477504  16404 301364    0    0     0     0 11139 1457910 33 12 55  0  0
19  0      0 129477648  16404 301356    0    0     0     0 10552 1475128 33 12 55  0  0
16  0      0 129477952  16412 301304    0    0     0    12 11634 1439721 33 12 55  0  0
17  0      0 129478104  16412 301296    0    0     0     0 11556 1434436 32 13 55  0  0
19  0      0 129478608  16412 301232    0    0     0     0 12108 1436556 33 13 55  0  0
18  0      0 129477856  16412 301240    0    0     0     0 12223 1439873 33 13 55  0  0
19  0      0 129477488  16412 301248    0    0     0     0 11192 1463968 33 12 54  0  0
20  0      0 129477696  16420 301200    0    0     0    12 10588 1439867 33 12 55  0  0
20  0      0 129478136  16420 301148    0    0     0    28 11595 1454412 33 12 55  0  0
16  0      0 129478864  16420 301168    0    0     0     0 11940 1458870 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129479184  16420 301232    0    0     0     0 11673 1458902 33 12 55  0  0
22  0      0 129478216  16420 301308    0    0     0     0 11201 1456547 33 12 55  0  0
17  0      0 129478488  16428 301292    0    0     0    28 11413 1423001 33 12 55  0  0
19  0      0 129478272  16428 301252    0    0     0     4 10542 1419103 33 12 55  0  0
18  0      0 129478800  16428 301228    0    0     0     0 11082 1410974 33 12 55  0  0
19  0      0 129478984  16428 301312    0    0     0     0 10424 1405645 33 12 55  0  0
19  0      0 129479680  16428 301240    0    0     0     0 10360 1400237 34 12 55  0  0
18  0      0 129479632  16436 301260    0    0     0    12 10451 1407288 33 13 54  0  0
19  0      0 129480016  16436 301268    0    0     0     0 11059 1406382 33 13 55  0  0
19  0      0 129480368  16436 301268    0    0     0     0 11439 1394601 33 12 55  0  0
17  0      0 129479056  16436 301332    0    0     0     0 11539 1445728 33 12 55  0  0
18  0      0 129480160  16436 301276    0    0     0     0 11647 1441406 32 13 55  0  0
17  0      0 129480032  16444 301344    0    0     0    12 12565 1438278 33 13 54  0  0
20  0      0 129481104  16444 301268    0    0     0     0 12277 1421753 33 13 55  0  0
17  0      0 129480784  16444 301344    0    0     0     0 11676 1407485 33 12 55  0  0
16  0      0 129480896  16444 301368    0    0     0     0 13544 1428475 32 13 55  0  0
19  0      0 129481104  16444 301424    0    0     0     0 46896 1425059 32 13 55  0  0
19  0      0 129480352  16452 301420    0    0     0    12 11438 1426987 33 12 54  0  0
17  0      0 129480656  16452 301372    0    0     0     0 11438 1433087 33 12 55  0  0
20  0      0 129480784  16452 301392    0    0     0     0 12958 1416117 33 12 55  0  0
17  0      0 129480632  16452 301432    0    0     0     0 12052 1420449 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
21  0      0 129480144  16452 301424    0    0     0     0 12694 1419464 33 12 55  0  0
18  0      0 129480424  16460 301424    0    0     0    12 11475 1466492 34 12 54  0  0
18  0      0 129479520  16460 301456    0    0     0     0 10671 1429122 33 13 55  0  0
17  0      0 129478832  16460 301504    0    0     0     0 12262 1428488 33 12 54  0  0
21  0      0 129478824  16460 301568    0    0     0     0 13225 1411496 33 13 55  0  0
17  0      0 129478848  16460 301560    0    0     0     0 11956 1420714 33 12 55  0  0
18  0      0 129478616  16468 301552    0    0     0    12 11886 1417669 33 12 55  0  0
16  0      0 129478624  16468 301560    0    0     0     0 12526 1404747 33 12 55  0  0
17  0      0 129478384  16468 301560    0    0     0    28 12290 1408216 33 12 55  0  0
17  0      0 129479144  16468 301532    0    0     0     0 12338 1420937 33 13 55  0  0
17  0      0 129479312  16468 301604    0    0     0     0 11908 1416123 33 13 54  0  0
17  0      0 129479072  16476 301568    0    0     0    28 11048 1443868 33 12 54  0  0
17  0      0 129479584  16476 301568    0    0     0     0 11260 1459796 32 13 54  0  0
18  0      0 129477904  16476 301504    0    0     0    16 13498 1425254 33 13 55  0  0
18  0      0 129478112  16476 301424    0    0     0     0 11655 1444574 33 12 55  0  0
19  0      0 129478680  16476 301476    0    0     0     0 11390 1453504 32 13 55  0  0
17  0      0 129478344  16484 301548    0    0     0    12 12703 1429286 33 13 55  0  0
19  0      0 129477952  16484 301568    0    0     0     0 11853 1426613 33 13 55  0  0
18  0      0 129478320  16484 301596    0    0     0     0 11093 1431754 33 13 54  0  0
20  0      0 129478288  16484 301516    0    0     0     0 11519 1449756 33 13 54  0  0
20  0      0 129477824  16484 301484    0    0     0     0 11225 1445341 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129478304  16492 301428    0    0     0    12 10622 1433859 33 12 54  0  0
19  0      0 129478272  16492 301412    0    0     0     0 10933 1459220 33 13 54  0  0
18  0      0 129477976  16492 301452    0    0     0     4 12060 1444418 33 13 55  0  0
19  0      0 129478048  16492 301488    0    0     0     0 12639 1422103 32 13 55  0  0
20  0      0 129479168  16492 301484    0    0     0     0 12110 1424906 33 12 55  0  0
17  0      0 129478448  16500 301484    0    0     0    12 10655 1423175 33 12 55  0  0
19  0      0 129478992  16500 301548    0    0     0     0 13165 1414674 33 12 55  0  0
16  0      0 129479304  16500 301508    0    0     0     0 11567 1437899 33 12 55  0  0
19  0      0 129478880  16500 301564    0    0     0     0 12176 1432013 33 13 54  0  0
24  0      0 129479128  16500 301564    0    0     0     0 10916 1445108 33 12 55  0  0
21  0      0 129477552  16508 301572    0    0     0    12 11792 1415668 32 13 55  0  0
19  0      0 129478144  16508 301540    0    0     0     0 11319 1442244 33 13 54  0  0
17  0      0 129478392  16508 301540    0    0     0     0 11624 1464121 33 12 55  0  0
22  0      0 129477840  16508 301544    0    0     0     0 12025 1464712 33 12 55  0  0
20  0      0 129477856  16508 301624    0    0     0     0 53682 1463826 33 13 54  0  0
18  0      0 129477696  16516 301556    0    0     0    12 57330 1460607 33 12 55  0  0
17  0      0 129477872  16516 301532    0    0     0     0 48730 1465024 33 13 55  0  0
20  0      0 129478320  16516 301564    0    0     0    20 50461 1449781 33 12 54  0  0
21  0      0 129478888  16516 301624    0    0     0     0 11735 1449210 33 13 54  0  0
20  0      0 129479520  16516 301600    0    0     0     0 10712 1467870 33 12 55  0  0
18  0      0 129479552  16524 301572    0    0     0    24 10551 1458104 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129479648  16524 301588    0    0     0     0 9626 1488982 33 13 54  0  0
17  0      0 129478528  16524 301576    0    0     0     0 10595 1483746 33 12 55  0  0
17  0      0 129478408  16524 301608    0    0     0     8 10635 1451266 33 12 55  0  0
18  0      0 129478864  16524 301628    0    0     0     0 11408 1436947 32 13 55  0  0
18  0      0 129479368  16532 301672    0    0     0    24 11314 1425254 33 12 55  0  0
21  0      0 129479288  16532 301628    0    0     0     0 10564 1457232 33 12 55  0  0
18  0      0 129478496  16532 301660    0    0     0     0 10886 1468079 34 12 55  0  0
18  0      0 129477600  16532 301676    0    0     0     0 10796 1454436 33 13 54  0  0
22  0      0 129477000  16532 301676    0    0     0     0 10864 1461472 33 13 54  0  0
17  0      0 129477888  16540 301660    0    0     0    12 11623 1421698 33 12 55  0  0
20  0      0 129478296  16540 301620    0    0     0     0 11175 1434005 33 13 54  0  0
17  0      0 129477696  16540 301716    0    0     0     0 11666 1432855 33 12 55  0  0
18  0      0 129477136  16540 301712    0    0     0     0 10905 1423746 33 12 55  0  0
18  0      0 129477392  16540 301704    0    0     0     0 11927 1424338 33 12 55  0  0
17  0      0 129477536  16548 301680    0    0     0    12 11144 1434626 33 12 55  0  0
17  0      0 129477408  16548 301672    0    0     0     0 12541 1416698 33 13 55  0  0
17  0      0 129477960  16548 301632    0    0     0     0 11087 1442504 33 12 55  0  0
20  0      0 129477584  16548 301624    0    0     0     0 11275 1429350 33 13 54  0  0
17  0      0 129478136  16548 301592    0    0     0     0 11732 1442155 33 12 55  0  0
19  0      0 129478272  16556 301600    0    0     0    12 11772 1448272 33 13 54  0  0
19  0      0 129477936  16556 301560    0    0     0     0 11743 1466363 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
20  0      0 129478128  16556 301612    0    0     0     0 10800 1460867 33 13 55  0  0
18  0      0 129478304  16556 301576    0    0     0     4 10435 1451338 33 12 54  0  0
16  0      0 129478688  16556 301576    0    0     0     0 11784 1434084 33 12 55  0  0
19  0      0 129479136  16564 301608    0    0     0    12 12190 1431073 32 13 55  0  0
17  0      0 129478752  16564 301632    0    0     0     0 11535 1442607 33 12 55  0  0
19  0      0 129478608  16564 301536    0    0     0     0 11280 1442200 32 13 54  0  0
17  0      0 129478424  16564 301600    0    0     0     0 11169 1431133 33 12 55  0  0
18  0      0 129477728  16564 301564    0    0     0     0 10773 1440330 33 13 55  0  0
18  0      0 129477912  16572 301452    0    0     0    12 12276 1431659 33 12 55  0  0
19  0      0 129478048  16572 301452    0    0     0     0 11973 1417402 33 12 55  0  0
18  0      0 129477808  16572 301436    0    0     0     0 12330 1408315 33 12 55  0  0
17  0      0 129477568  16572 301428    0    0     0    28 11172 1426575 33 12 55  0  0
21  0      0 129476944  16572 301500    0    0     0     0 12161 1433915 33 13 55  0  0
18  0      0 129476672  16580 301492    0    0     0    24 11195 1445499 33 13 54  0  0
18  0      0 129476832  16580 301480    0    0     0     0 10707 1445543 33 13 54  0  0
19  0      0 129477120  16580 301480    0    0     0     0 13422 1444566 33 12 55  0  0
18  0      0 129477496  16580 301464    0    0     0     4 40125 1421215 33 12 55  0  0
18  0      0 129476976  16580 301464    0    0     0     0 49777 1437939 33 12 55  0  0
17  0      0 129477168  16588 301400    0    0     0    12 40356 1425671 33 13 54  0  0
20  0      0 129477560  16588 301408    0    0     0     0 11859 1421357 33 13 55  0  0
18  0      0 129477616  16588 301344    0    0     0     0 11218 1421661 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
23  0      0 129477440  16588 301392    0    0     0     0 12605 1430540 33 13 55  0  0
19  0      0 129476416  16588 301416    0    0     0     0 13146 1444416 34 12 55  0  0
19  0      0 129476424  16596 301432    0    0     0    12 11743 1416768 33 13 54  0  0
17  0      0 129476048  16596 301432    0    0     0     0 12452 1417444 33 13 55  0  0
21  0      0 129477112  16596 301416    0    0     0     0 12908 1425917 33 12 55  0  0
16  0      0 129477472  16596 301432    0    0     0     0 12891 1394954 34 11 55  0  0
18  0      0 129477088  16596 301432    0    0     0     0 11390 1398277 33 12 55  0  0
19  0      0 129477056  16604 301352    0    0     0    12 12494 1405751 33 13 54  0  0
18  0      0 129476832  16604 301340    0    0     0     0 12172 1399391 33 13 54  0  0
20  0      0 129477520  16604 301380    0    0     0     0 13162 1425252 32 13 55  0  0
18  0      0 129476832  16604 301316    0    0     0     0 12994 1416756 33 13 55  0  0
21  0      0 129476320  16604 301360    0    0     0     0 11725 1421007 33 13 54  0  0
18  0      0 129476672  16612 301392    0    0     0    12 11579 1427454 33 12 55  0  0
19  0      0 129477040  16612 301412    0    0     0     0 11556 1441127 33 13 55  0  0
18  0      0 129477296  16612 301420    0    0     0     0 11459 1429531 33 13 55  0  0
20  0      0 129477056  16612 301400    0    0     0     0 11342 1433743 32 13 55  0  0
17  0      0 129477296  16612 301428    0    0     0     0 12556 1452641 33 13 55  0  0
21  0      0 129478528  16620 301412    0    0     0    12 11404 1467749 33 13 54  0  0
18  0      0 129478344  16620 301388    0    0     0     0 11794 1431668 32 13 55  0  0
18  0      0 129477888  16620 301332    0    0     0     0 12090 1425901 34 12 55  0  0
20  0      0 129476920  16620 301316    0    0     0     0 11680 1435853 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
19  0      0 129476576  16620 301312    0    0     0     4 15421 1429458 33 12 55  0  0
18  0      0 129476480  16628 301304    0    0     0    12 11938 1432382 33 12 55  0  0
19  0      0 129476000  16628 301308    0    0     0     0 11988 1439459 33 12 55  0  0
20  0      0 129475896  16628 301276    0    0     0     0 12027 1420315 33 12 55  0  0
17  0      0 129475680  16628 301276    0    0     0     0 11196 1441224 33 13 55  0  0
18  0      0 129476216  16628 301252    0    0     0    32 13153 1446018 33 12 55  0  0
19  0      0 129476208  16636 301248    0    0     0    28 10606 1453698 32 13 55  0  0
18  0      0 129476432  16636 301224    0    0     0     0 11720 1415740 32 13 55  0  0
18  0      0 129476784  16636 301200    0    0     0     0 11768 1426289 33 12 55  0  0
20  0      0 129476608  16636 301240    0    0     0     0 12245 1417178 33 12 55  0  0
18  0      0 129476720  16636 301280    0    0     0     0 12409 1416744 32 13 55  0  0
17  0      0 129476136  16644 301280    0    0     0    12 11912 1416569 33 12 55  0  0
19  0      0 129475600  16644 301324    0    0     0     0 11300 1438876 33 13 55  0  0
19  0      0 129476272  16644 301284    0    0     0     0 11755 1441675 33 12 55  0  0
19  0      0 129476728  16644 301352    0    0     0     0 12302 1416520 33 12 55  0  0
18  0      0 129476960  16644 301464    0    0     0     0 11924 1443294 33 12 55  0  0
20  0      0 129476176  16652 301512    0    0     0    12 12517 1418464 33 12 55  0  0
19  0      0 129476088  16652 301488    0    0     0     0 15923 1426697 33 12 55  0  0
19  0      0 129475848  16652 301500    0    0     0     0 52738 1444900 33 13 55  0  0
18  0      0 129475680  16652 301552    0    0     0     0 33992 1454155 33 13 54  0  0
19  0      0 129475248  16652 301648    0    0     0     0 11737 1449464 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129474288  16660 301728    0    0     0    12 12839 1449766 33 13 55  0  0
18  0      0 129474688  16660 301732    0    0     0     0 11784 1445950 33 12 55  0  0
19  0      0 129473936  16660 301748    0    0     0     0 11739 1438733 33 12 55  0  0
17  0      0 129474432  16660 301768    0    0     0     0 11757 1457497 32 13 55  0  0
18  0      0 129475136  16660 301832    0    0     0     0 11270 1426311 33 12 55  0  0
19  0      0 129475176  16668 301836    0    0     0    12 12353 1427729 33 13 55  0  0
17  0      0 129475152  16668 301828    0    0     0     0 11758 1427143 32 13 55  0  0
17  0      0 129474720  16668 301780    0    0     0     0 11784 1454097 33 13 54  0  0
17  0      0 129474096  16668 301780    0    0     0     0 11277 1436637 33 12 55  0  0
16  0      0 129474080  16668 301796    0    0     0     0 12076 1437994 32 13 55  0  0
19  0      0 129473720  16676 301796    0    0     0    12 12335 1442249 32 13 55  0  0
21  0      0 129474904  16676 301860    0    0     0     0 11218 1432223 33 13 55  0  0
17  0      0 129474248  16676 301912    0    0     0     0 11905 1416377 33 12 55  0  0
19  0      0 129474576  16676 301848    0    0     0     0 11841 1416401 33 12 55  0  0
19  0      0 129474192  16676 301856    0    0     0     0 11447 1434568 33 12 54  0  0
19  0      0 129475120  16684 301816    0    0     0    60 11911 1445045 33 12 55  0  0
18  0      0 129475552  16684 301888    0    0     0     0 11745 1436216 33 12 55  0  0
20  0      0 129475664  16684 301896    0    0     0     0 10843 1431486 33 13 55  0  0
16  0      0 129475808  16684 301896    0    0     0     0 11036 1446495 34 12 55  0  0
17  0      0 129476384  16684 301864    0    0     0     0 11748 1427963 33 13 55  0  0
19  0      0 129476112  16692 301752    0    0     0    28 11650 1439672 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
16  0      0 129475664  16692 301716    0    0     0     0 12527 1443847 33 13 54  0  0
19  0      0 129475168  16692 301716    0    0     0     0 11885 1438045 33 13 55  0  0
16  0      0 129474696  16692 301684    0    0     0     0 11342 1449277 33 13 55  0  0
19  0      0 129474384  16692 301636    0    0     0     0 10798 1467248 33 12 55  0  0
19  0      0 129474688  16700 301572    0    0     0    12 11453 1441448 33 13 54  0  0
18  0      0 129474328  16700 301556    0    0     0     0 11600 1476722 33 12 54  0  0
19  0      0 129473880  16700 301520    0    0     0     0 10544 1466274 33 13 55  0  0
19  0      0 129473296  16700 301608    0    0     0     0 10893 1461673 33 12 55  0  0
18  0      0 129473560  16700 301592    0    0     0     0 10772 1457068 33 13 55  0  0
19  0      0 129472696  16708 301712    0    0     0    12 11505 1465746 32 13 55  0  0
17  0      0 129473040  16708 301736    0    0     0     0 12168 1441175 33 12 55  0  0
19  0      0 129472464  16708 301824    0    0     0     0 11011 1451147 33 12 55  0  0
20  0      0 129472720  16708 301840    0    0     0     0 11370 1440286 33 12 55  0  0
20  0      0 129473720  16708 301828    0    0     0     0 11105 1456631 33 12 55  0  0
18  0      0 129473104  16716 301780    0    0     0    12 10339 1470132 33 12 54  0  0
16  0      0 129473048  16716 301740    0    0     0     0 10417 1452463 33 12 55  0  0
17  0      0 129472896  16716 301660    0    0     0     0 11563 1446922 33 13 54  0  0
20  0      0 129472552  16716 301756    0    0     0     0 11243 1444615 33 12 55  0  0
17  0      0 129472144  16716 301708    0    0     0     0 11705 1453201 33 12 55  0  0
22  0      0 129472400  16724 301796    0    0     0    12 17889 1446880 33 13 55  0  0
18  0      0 129472792  16724 301680    0    0     0     0 37987 1453522 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129473056  16724 301668    0    0     0     0 12374 1448828 33 12 55  0  0
18  0      0 129473440  16724 301672    0    0     0     0 11487 1432389 33 13 55  0  0
18  0      0 129473680  16724 301684    0    0     0     0 12060 1423589 33 12 55  0  0
18  0      0 129473712  16732 301684    0    0     0    12 11983 1417444 33 13 55  0  0
17  0      0 129473848  16732 301668    0    0     0    28 12671 1434063 33 13 54  0  0
18  0      0 129474272  16732 301644    0    0     0     0 11103 1450210 32 13 55  0  0
19  0      0 129474872  16732 301652    0    0     0     0 13380 1456383 33 12 55  0  0
16  0      0 129475344  16732 301584    0    0     0     0 11553 1440171 33 12 55  0  0
18  0      0 129475296  16740 301520    0    0     0    28 10814 1454530 32 13 54  0  0
18  0      0 129475464  16740 301464    0    0     0     0 11508 1432182 33 13 54  0  0
18  0      0 129476064  16740 301480    0    0     0     0 11616 1439279 33 12 55  0  0
17  0      0 129475376  16740 301556    0    0     0     0 10115 1463256 33 12 55  0  0
18  0      0 129475064  16740 301620    0    0     0     0 11013 1455010 34 12 55  0  0
20  0      0 129475168  16748 301668    0    0     0    12 11214 1442166 33 12 55  0  0
18  0      0 129473928  16748 301724    0    0     0     4 12667 1435487 33 13 54  0  0
17  0      0 129474464  16748 301752    0    0     0     0 11171 1432380 33 12 55  0  0
20  0      0 129473824  16748 301776    0    0     0     0 11759 1445193 33 13 55  0  0
19  0      0 129474208  16748 301776    0    0     0     0 11265 1464367 32 13 54  0  0
17  0      0 129474208  16756 301752    0    0     0    12 12280 1434997 33 12 55  0  0
18  0      0 129473424  16756 301744    0    0     0     0 12313 1441830 33 13 54  0  0
20  0      0 129474048  16756 301752    0    0     0     0 11714 1452069 33 12 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
18  0      0 129473912  16756 301728    0    0     0     0 11715 1450427 33 12 55  0  0
17  0      0 129474280  16756 301760    0    0     0     0 11687 1435925 33 13 55  0  0
17  0      0 129475728  16764 301836    0    0     0    12 10993 1441745 33 13 55  0  0
16  0      0 129476232  16764 301836    0    0     0     0 11319 1448553 33 13 55  0  0
17  0      0 129475584  16764 301836    0    0     0     0 11210 1429587 33 13 55  0  0
18  0      0 129475008  16764 301816    0    0     0     0 11628 1438443 33 12 55  0  0
19  0      0 129475432  16764 301784    0    0     0     0 12019 1440190 33 12 55  0  0
19  0      0 129475440  16772 301776    0    0     0    12 11347 1436052 33 13 55  0  0
20  0      0 129474960  16772 301780    0    0     0     0 11788 1414562 33 12 55  0  0
19  0      0 129475704  16772 301784    0    0     0     0 11931 1420645 33 12 55  0  0
17  0      0 129476472  16772 301764    0    0     0     0 12027 1438988 33 13 54  0  0
22  0      0 129476672  16772 301668    0    0     0     0 12243 1436174 33 12 55  0  0
17  0      0 129476448  16780 301572    0    0     0    12 11879 1419141 32 13 54  0  0
17  0      0 129476464  16780 301552    0    0     0    20 12604 1449627 33 12 55  0  0
16  0      0 129475600  16780 301552    0    0     0     0 11407 1429084 33 12 54  0  0
21  0      0 129475248  16780 301536    0    0     0     0 10201 1457345 34 11 55  0  0
18  0      0 129475208  16780 301472    0    0     0     0 11208 1471469 33 12 55  0  0
18  0      0 129474976  16788 301464    0    0     0    24 19158 1455887 33 12 55  0  0
20  0      0 129475112  16788 301464    0    0     0     0 56908 1440224 33 12 55  0  0
18  0      0 129475744  16788 301488    0    0     0    20 47132 1440110 33 13 54  0  0
20  0      0 129475968  16788 301528    0    0     0     0 45976 1439399 33 13 55  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
17  0      0 129476224  16788 301528    0    0     0     0 31312 1441565 32 13 54  0  0
19  0      0 129476288  16796 301484    0    0     0    12 11542 1414678 32 13 54  0  0
16  0      0 129476384  16796 301412    0    0     0     0 11930 1437075 33 13 55  0  0
20  0      0 129476416  16796 301372    0    0     0     0 11187 1460132 33 13 54  0  0
